UsuarioOuPerfil,PerfilNovoSugerido,Tela,BotaoOuMenu,Acao,Tabela,PermissaoLegado,Area,Criticidade,StatusEvidencia
a validar por Nivel/usuario,,"IXMLAnnotationItems,_`","IXMLAnnotationItems,_`",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,IXMLDOMNotation,IXMLDOMNotation,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,IXMLNotation,IXMLNotation,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,IXMLNotationDefs,IXMLNotationDefs,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,Lb_Consulta,Lb_Consulta,consulta/abre tela,a validar,a validar,operacional,baixa,confirmado por UI
a validar por Nivel/usuario,,Lb_TitSenha,Lb_TitSenha,consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,MenuItem,MenuItem,consulta/abre tela,a validar,a validar,operacional,baixa,confirmado por UI
a validar por Nivel/usuario,,MSAttribute,MSAttribute,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,MSNotation,MSNotation,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,multipart/related,multipart/related,relatorio/impressao,a validar,a validar,relatorio,media,confirmado por UI
a validar por Nivel/usuario,,MustActivateMenuItem,MustActivateMenuItem,consulta/abre tela,a validar,a validar,operacional,baixa,confirmado por UI
a validar por Nivel/usuario,,Nome Cliente,Nome Cliente,consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,ntNotation,ntNotation,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,O Cliente possui dados com preenchimentos incorretos mas que,O Cliente possui dados com preenchimentos incorretos mas que,consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,"O Cliente possui dados com preenchimentos incorretos, que n","O Cliente possui dados com preenchimentos incorretos, que n",consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,o do produto?,o do produto?,consulta/abre tela,a validar,a validar,estoque,alta,confirmado por UI
a validar por Nivel/usuario,,o Ginfes,o Ginfes,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,o Municipal (Nota tipo NFSe),o Municipal (Nota tipo NFSe),consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,ObjectMenuItem,ObjectMenuItem,consulta/abre tela,a validar,a validar,operacional,baixa,confirmado por UI
a validar por Nivel/usuario,,ObterNotaRetorno,ObterNotaRetorno,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,Pago - Estoque,Pago - Estoque,financeiro/fechamento,a validar,a validar,estoque,alta,confirmado por UI
a validar por Nivel/usuario,,piSeqNFE,piSeqNFE,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,Pm_ConsultaNFE,Pm_ConsultaNFE,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,Pm_ConsultaNFE$,Pm_ConsultaNFE$,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,Pn_Inferior,Pn_Inferior,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,Procura de Cadastro,Procura de Cadastro,inclusao,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,Relationship,Relationship,relatorio/impressao,a validar,a validar,relatorio,media,confirmado por UI
a validar por Nivel/usuario,,RetornoNota,RetornoNota,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,RG_TipoNota,RG_TipoNota,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,RG_TipoNota4,RG_TipoNota4,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,RG_TipoNotaClick,RG_TipoNotaClick,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,RightClickCancels,RightClickCancels,cancelamento/exclusao,a validar,a validar,operacional,critica,confirmado por UI
a validar por Nivel/usuario,,RPSs que estiverem com cadastros incompletos n,RPSs que estiverem com cadastros incompletos n,inclusao,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,SB_CancelaClick,SB_CancelaClick,cancelamento/exclusao,a validar,a validar,operacional,critica,confirmado por UI
a validar por Nivel/usuario,,SB_CancelaPacoteClick,SB_CancelaPacoteClick,cancelamento/exclusao,a validar,a validar,operacional,critica,confirmado por UI
a validar por Nivel/usuario,,SB_CancelarClick,SB_CancelarClick,cancelamento/exclusao,a validar,a validar,operacional,critica,confirmado por UI
a validar por Nivel/usuario,,Sb_RolagemBaixoClick,Sb_RolagemBaixoClick,consulta/abre tela,a validar,a validar,operacional,alta,confirmado por UI
a validar por Nivel/usuario,,Sb_RolagemCimaClick,Sb_RolagemCimaClick,consulta/abre tela,a validar,a validar,operacional,alta,confirmado por UI
a validar por Nivel/usuario,,"And (CodSatCla=""","And (CodSatCla=""",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"And (not(M.CodSatSit=""B""))","And (not(M.CodSatSit=""B""))",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"And M.CodSatTipS=""","And M.CodSatTipS=""",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"And M.SatPara=""","And M.SatPara=""",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"((S.CodUsuarioResp=""","((S.CodUsuarioResp=""",consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,&Cadastros,&Cadastros,inclusao,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,=> Grupo de Clientes,=> Grupo de Clientes,consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,Cliente:,Cliente:,consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,- Cliente:,- Cliente:,consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,- Usuario:,- Usuario:,consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,|Grupo em que pertence o cliente,|Grupo em que pertence o cliente,consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,"and (C.ResUsuario=""","and (C.ResUsuario=""",consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,"and (M.CodSatCla=""","and (M.CodSatCla=""",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"and (M.CodSatSit=""","and (M.CodSatSit=""",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"and (M.CodSatSubC=""","and (M.CodSatSubC=""",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"and (M.CodSatTip=""","and (M.CodSatTip=""",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"and (M.CodSatTipS=""","and (M.CodSatTipS=""",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"and (M.CodUsuario=""","and (M.CodUsuario=""",consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,"and (M.SatPara=""","and (M.SatPara=""",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"and I.CodUsuario=""","and I.CodUsuario=""",consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,"And (not(M.CodSatSit=""","And (not(M.CodSatSit=""",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"and ((not (M.CodSatTip=""X"")) or (M.CodSatTip is Null))","and ((not (M.CodSatTip=""X"")) or (M.CodSatTip is Null))",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"and ((not(M.CodSatTip=""","and ((not(M.CodSatTip=""",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"and (C.Desativado=""S"")","and (C.Desativado=""S"")",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"And (CodUsuario=""","And (CodUsuario=""",consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,"and (I.Desativado=""C"")","and (I.Desativado=""C"")",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"and (I.Desativado=""S"")","and (I.Desativado=""S"")",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"and (not (M.CodSatTip=""X""))","and (not (M.CodSatTip=""X""))",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"and (not(C.Desativado=""S""))","and (not(C.Desativado=""S""))",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"And (S.CodSat=""","And (S.CodSat=""",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"And (S.CodUsuario=""","And (S.CodUsuario=""",consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,"And (S.ResUsuario=""","And (S.ResUsuario=""",consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,"And (Z.CodUsuario=""","And (Z.CodUsuario=""",consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,"And (Z.SatPara=""","And (Z.SatPara=""",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,AUDITANDO USUARIO,AUDITANDO USUARIO,consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,considerado a data do cadastro do mesmo,considerado a data do cadastro do mesmo,inclusao,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,deseja imprimir o relat,deseja imprimir o relat,relatorio/impressao,a validar,a validar,relatorio,media,confirmado por UI
a validar por Nivel/usuario,,do SAT,do SAT,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"FOI ANALISADA, FAVOR COMUNICAR O CLIENTE -","FOI ANALISADA, FAVOR COMUNICAR O CLIENTE -",consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,"FOI SOLUCIONADA, FAVOR COMUNICAR O CLIENTE -","FOI SOLUCIONADA, FAVOR COMUNICAR O CLIENTE -",consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,IndividualAjustedeCadastro1Click,IndividualAjustedeCadastro1Click,inclusao,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,"IndividualAjustedeCadastro1Click""","IndividualAjustedeCadastro1Click""",inclusao,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,"On(C.CodCli=G.Chave1 And G.Arquivo=""CLIENTES"")","On(C.CodCli=G.Chave1 And G.Arquivo=""CLIENTES"")",consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,"Or (M.CodSatTipS=""","Or (M.CodSatTipS=""",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"order By Y.NomCli,Z.CodUsuarioMel","order By Y.NomCli,Z.CodUsuarioMel",consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,"order By Z.CodSistema,Z.CodUsuarioMel","order By Z.CodSistema,Z.CodUsuarioMel",consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,order By Z.CodUsuarioMel,order By Z.CodUsuarioMel,consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,"order By Z.SatPara,Y.Nom","order By Z.SatPara,Y.Nom",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"order By Z.SatPara,Z.CodOcorCla","order By Z.SatPara,Z.CodOcorCla",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"order By Z.SatPara,Z.CodOcorSubC","order By Z.SatPara,Z.CodOcorSubC",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"order By Z.SatPara,Z.DatLan","order By Z.SatPara,Z.DatLan",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"order By Z.SatPara,Z.DatPrevSol","order By Z.SatPara,Z.DatPrevSol",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,"order By Z.SatPara,Z.SeqOcor","order By Z.SatPara,Z.SeqOcor",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,Qry_AlertaCodSatTip.DisplayWidth,Qry_AlertaCodSatTip.DisplayWidth,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,SAT -,SAT -,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,SB_ImportaClienteFidelidadeClick,SB_ImportaClienteFidelidadeClick,consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,"Select CodUsuario From ""","Select CodUsuario From """,consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,"Select CodUsuario From "":","Select CodUsuario From "":",consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,"Where (F.Arquivo=""CLIENTES"") Order By Campo","Where (F.Arquivo=""CLIENTES"") Order By Campo",consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,"X Where ((not(Desativado=""S"")) or (Desativado is null))","X Where ((not(Desativado=""S"")) or (Desativado is null))",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,_pn_CadastroGrid,_pn_CadastroGrid,inclusao,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,_pn_SatGrid,_pn_SatGrid,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,-Cadastro:,-Cadastro:,inclusao,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,-Cliente:,-Cliente:,consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,-Cliente.:,-Cliente.:,consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,-Clientes:,-Clientes:,consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,-Grupo Usuarios:,-Grupo Usuarios:,consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,-Usuario:,-Usuario:,consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,",ClientesFilPad_F",",ClientesFilPad_F",consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,",SeqOcor,SitOcor,CodUsuario,Obs,DatLan,HorLan,DatPrevSol,",",SeqOcor,SitOcor,CodUsuario,Obs,DatLan,HorLan,DatPrevSol,",consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,",SeqSat",",SeqSat",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,:\EquipExe\EquSat,:\EquipExe\EquSat,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,:\EquipExe\EquSat.Ini,:\EquipExe\EquSat.Ini,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,:\EquipExe\Exe\Senhas.Exe,:\EquipExe\Exe\Senhas.Exe,consulta/abre tela,a validar,a validar,administrativa,critica,confirmado por UI
a validar por Nivel/usuario,,:\EquipExe\Figuras\Relatorio.rav,:\EquipExe\Figuras\Relatorio.rav,relatorio/impressao,a validar,a validar,relatorio,media,confirmado por UI
a validar por Nivel/usuario,,":Anotacoes"" A",":Anotacoes"" A",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,":CadSatTip"" C",":CadSatTip"" C",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,":Clientes"" C",":Clientes"" C",consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,":Clientes"" I",":Clientes"" I",consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,":Clientes"" Y",":Clientes"" Y",consulta/abre tela,a validar,a validar,operacional,media,confirmado por UI
a validar por Nivel/usuario,,:MovSat,:MovSat,consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,":MovSatAle"" M",":MovSatAle"" M",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,":MovSatAle"" A",":MovSatAle"" A",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,":MovSatCli""",":MovSatCli""",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,":MovSatCli"" M,",":MovSatCli"" M,",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
a validar por Nivel/usuario,,":MovSatCli"" M",":MovSatCli"" M",consulta/abre tela,a validar,a validar,fiscal,critica,confirmado por UI
