Sistema,Executavel,MenuOuAcao,OperacaoPermissao,ModuloDominio,TipoAcao,PermissaoOrigem,Confianca,Observacao
,LavSoft,.Consulta|Consulta o fator de pre,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,.Consulta|Consulta o tipo de tabela selecionado,,cadastro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,'Consulta|Consulta a Entrada selecionada,,estoque/produto,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,'Consulta|Consulta a Esp,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,'Consulta|Consulta o defeito selecionado,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,'Consulta|Consulta o feriado selecionado,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,'Desmarcatodososprodutoscomapromoo1Click,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"'from ""c:\EquipExe\Lav\Filial\Notas""N,",,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,'S:\BaseTestes\Usuarios\Carlos\Ger\Dados,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,""") And (TipNota = ""F"") And (not (Cancelada = ""S""))",,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"""&Passador(a)/Lavador(a)/Conferente",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"""Cadastro de Condi",,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"""Cadastro de Servi",,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"""Cancelamento de Notas (&Intervalo)",,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"""CancelamentodeNotasIntervalo1Click",,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"""CancelamentodoUltimoEncerramCaixa1(",,financeiro/caixa,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"""ControlaDescontosporCadastri1Click",,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"""Desmarcatodososprodutoscomapromoo1",,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"""Enc.Caixa Sabado/Domingos/Feriados",,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"""Localiza Cliente Por Identifica",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"""MovimentoPorServicoSintetico1Click",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"""Relat",,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"""Resumo de Fa&turamento por Produto",,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,(** Produto n,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,(Caixa),,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,(Cancelado <> 'C') and (TipUsuario <> 'C'),,auth/permissao,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,(Consulta|Consulta do cliente selecionado,,cadastro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,(Consulta|Consulta do produto selecionado,,estoque/produto,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,(Consulta|Consulta o Material selecionado,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,(Consulta|Consulta Passadeira selecionada,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,(NFE - Nota fiscal eletr,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"(not( (C.CodCli=G.Chave1) And (G.Arquivo=""CLIENTES"") And (Not G.Campo is null) ))",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,(not(Cancelada='S')) and (TipNota<>'C'),,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"(Recibo Entrega, informe quando deve sair",,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,) Or (M.NumNotAdi=,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,) or (NumNotAdi=,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,)&Fazer todos os Clientes Individualizados,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,)Bloqueia Cancelamento (Usuario Digitador),,auth/permissao,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,)Consulta|Consulta do Cadastro selecionado,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,)Consulta|Consulta do Desconto selecionado,,financeiro/caixa,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,)Desmarca todos os produtos com a promo,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,)VisualizaRabeladePreoProdutoModelo21Click,,estoque/produto,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,[ Data do Relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,[ Caixa Matricial ],,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,[ Data de Cancelamento ],,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,[ Entrega ],,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,[ Estoque no Cliente ],,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,[ Financeiro ],,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,[ Nota Fiscal ],,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,[ Prazo Entrega ],,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,[ Produtos ],,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,}* Produtos em Vermelhor = Estoque maior que a m,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,* - Produto com estoque baixo,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,* Produtos controlados por peso,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,*Expande Cliente ou Adiciona Pesagem no Rol,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"*from ""c:\EquipExe\Lav\Filial\Notas"" N,",,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,*Reajuste|Reajuste dos valores dos produtos,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,*RelatrioPassadoriaLavanderiaResumido1Click,,lavanderia/rol,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,/Consulta|Consulta a tabela de pre,,cadastro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,/Consulta|Consulta o tipo de servi,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,/Equipe Relat,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,/Pede prazo de entrega ap,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,\Anotacoes,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\Anotacoes"" A",,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,\Clientes,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\Clientes""",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\Clientes"" C",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\Clientes"" C on (C.CodCli=O.CodCli)",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\Clientes"" C on (MC.CodCli = C.CodCli)",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\Clientes"" C on (O.CodCli=C.CodCli)",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\Clientes"" C On C.CodCli = M.CodCli",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\Clientes"" C ON M.CodCli = C.CodCli",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\Clientes"" C,",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\Clientes"" Set CodCli=""",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,\Ger\Dados\Clientes.Db,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\MovIniCaixa"" Where (Seq > 0) And (Data=""",,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\NotaFisPag""",,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,\NotaFMsgPre,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,\Notas,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\Notas""",,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\Notas"" N",,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\Notas"" N,",,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\Notas"" N ON N.CodCli = M.CodCli",,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,\Sat\Dados,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,\Sat\Filial,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,"\Usuarios"" Where (Not(Cancelado=""S""))",,auth/permissao,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,&Altera Cliente,,cadastro,editar/alterar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,&Anota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,&Bloqueia Produtos Repetidos,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,LavSoft,&Cadastros,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Nota Pag.,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,'UdfNfe,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,]FM_Gera_NFE,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,"%""S:\EquipExe\Ger\Dados\Clientes.db"" C",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,|Senha do usu,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,"$""S:\EquipExe\Lav\Filial\notas.db"" N,",,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,2 - Nota Fiscal Sem ISS Retido,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,AMenuItem,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Bairro Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Bt_CancelaAditoClick,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,c_DigitaSenha,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,CancelaemissodoArquivo1Click,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Cancelamento Nota,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,CancelamentoNota1,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,CancelamentoNota1Click,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,CancelamentoNota1p,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,CancelarNota,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,CancNFEIndiv,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,CB_TipoNota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,CEP Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,CheckMenuItem,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Cid. Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Cod. Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,ComponentPlatformsAttribute,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,ComponentPlatformsAttribute9,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Consultar,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,ConsultarNotaPrestador,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,ConsultarNotaValida,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,CreateMenuItem,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,d Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,DadosCancelaNota,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,DadosConsultaNota,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,DadosNota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,DBG_Cadastros,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,DBG_CadastrosDblClick,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,DBG_CadastrosKeyPress,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,dowSaturday,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,DS_Cadastro,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,DS_Nfe,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,DS_Nota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,DS_Nota<,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Ed_Senha,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Ed_SenhaKeyPress,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Emite Produto (Bahia),,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,EmiteNotaPoliContabilidade,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,EnableMenuItem,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,End. Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Est. Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Estoque,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Exibe Clientes sem cpf,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,FAnnotation,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,FAnnotations,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,FC_DigSenha,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,FM_Gera_NFE,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,FMenuItem,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,FMustActivateMenuItem,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Fnota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,FNotationDefs,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,FNotations,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,FObjectMenuItem,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,FRelativeSizes,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,FRightClickCancels,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,FrmCadastroNfe,,fiscal,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Fsenha,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,FStatusNFe,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,GB_DadosNfe,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,GB_DadosNfe8,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,GB_EmiteProduto,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Gera Nota com Desconto,,financeiro/caixa,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,GerarNota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,GetMenuItemCount,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,GetMenuItemID,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,GetMenuItemInfoW,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,IDOMNotationhL`,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Im_Senha,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Informe o nome do cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Informe o Valor do Produto,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,InsertMenuItemW,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,IXMLAnnotatedItem`o`,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,IXMLAnnotation`o`,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,"IXMLAnnotationItems,_`",,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,IXMLDOMNotation,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,IXMLNotation,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,IXMLNotationDefs,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Lb_Consulta,,operacional/outro,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Lb_TitSenha,,auth/permissao,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,MenuItem,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,MSAttribute,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,MSNotation,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,multipart/related,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,MustActivateMenuItem,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Nome Cliente,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,ntNotation,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,O Cliente possui dados com preenchimentos incorretos mas que,,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,"O Cliente possui dados com preenchimentos incorretos, que n",,cadastro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,o do produto?,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,o Ginfes,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,o Municipal (Nota tipo NFSe),,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,ObjectMenuItem,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,ObterNotaRetorno,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Pago - Estoque,,estoque/produto,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,piSeqNFE,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Pm_ConsultaNFE,,fiscal,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Pm_ConsultaNFE$,,fiscal,consultar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Pn_Inferior,,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Procura de Cadastro,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Relationship,,relatorio/impressao,relatorio/imprimir,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,RetornoNota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,RG_TipoNota,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,RG_TipoNota4,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,RG_TipoNotaClick,,operacional/outro,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,RightClickCancels,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,RPSs que estiverem com cadastros incompletos n,,cadastro,criar/cadastrar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,SB_CancelaClick,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,SB_CancelaPacoteClick,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,SB_CancelarClick,,operacional/outro,excluir/cancelar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Sb_RolagemBaixoClick,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,NFE,Sb_RolagemCimaClick,,lavanderia/rol,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"And (CodSatCla=""",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
,SAT,"And (not(M.CodSatSit=""B""))",,fiscal,abrir/executar,strings executaveis,baixa-media,menu/caption extraido por string; exige validacao visual
