Tabela,Caminho,Campo,Tipo,Tamanho,Precisao,Obrigatoriedade,IndiceParadoxDetectado,PossivelChavePrimaria,PossivelChaveEstrangeira,NomeVisualCorrespondente,ModuloRelacionado,TelaRelacionada,EntidadeDominio,ClassificacaoCampo,Evidencia,NivelConfianca,Status
CadSatTip,SAT\DADOS\CadSatTip.DB,MotivoCan,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,MotivoCan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadSatTip,SAT\DADOS\CadSatTip.DB,DatCan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatCan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadSubCAlt,SAT\DADOS\CadSubCAlt.DB,ObsSubCAlt,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,ObsSubCAlt,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadSubCAlt,SAT\DADOS\CadSubCAlt.DB,MotivoCan,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,MotivoCan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadSubCAlt,SAT\DADOS\CadSubCAlt.DB,DatCan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatCan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadTipAlt,SAT\DADOS\CadTipAlt.DB,ObsTipAlt,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,ObsTipAlt,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadTipAlt,SAT\DADOS\CadTipAlt.DB,MotivoCan,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,MotivoCan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadTipAlt,SAT\DADOS\CadTipAlt.DB,DatCan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatCan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CompAlt,SAT\DADOS\CompAlt.DB,DatCan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatCan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CompAlt,SAT\DADOS\CompAlt.DB,MotivoCan,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,MotivoCan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CompAlt,SAT\DADOS\CompAlt.DB,ObsCompAlt,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,ObsCompAlt,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
GruSatLan,SAT\DADOS\GruSatLan.DB,DatCan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatCan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
GruSatLan,SAT\DADOS\GruSatLan.DB,MotivoCan,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,MotivoCan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
PadMenSat,SAT\DADOS\PadMenSat.DB,MotivoCan,System.String,100,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,MotivoCan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
PadMenSat,SAT\DADOS\PadMenSat.DB,DatCan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatCan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Alteracoes,SAT\FILIAL\Alteracoes.DB,DatLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Alteracoes,SAT\FILIAL\Alteracoes.DB,HorLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,HorLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Alteracoes,SAT\FILIAL\Alteracoes.DB,DatSolic,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatSolic,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Alteracoes,SAT\FILIAL\Alteracoes.DB,DatProm,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatProm,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Alteracoes,SAT\FILIAL\Alteracoes.DB,DatSolucao,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatSolucao,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AndAltSist,SAT\FILIAL\AndAltSist.DB,DatInicio,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatInicio,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
AndAltSist,SAT\FILIAL\AndAltSist.DB,DatFinal,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatFinal,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
Anotacoes,SAT\FILIAL\Anotacoes.DB,DatAnota,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,DatAnota,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
Anotacoes,SAT\FILIAL\Anotacoes.DB,DatAlerta,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,DatAlerta,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
CadProjSat,SAT\FILIAL\CadProjSat.DB,DatIni,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatIni,Produtos/Servicos,nao confirmado,Produtos/Servicos,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadProjSat,SAT\FILIAL\CadProjSat.DB,DatPrevFin,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatPrevFin,Produtos/Servicos,nao confirmado,Produtos/Servicos,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadProjSat,SAT\FILIAL\CadProjSat.DB,DatFin,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatFin,Produtos/Servicos,nao confirmado,Produtos/Servicos,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
LogExpSat,SAT\FILIAL\LogExpSat.DB,TotLanctos,System.Int32,4,0,nao confirmado,.PX,nao confirmado,nao confirmado,TotLanctos,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
LogImpSat,SAT\FILIAL\LogImpSat.DB,TotLanctos,System.Int32,4,0,nao confirmado,.PX,nao confirmado,nao confirmado,TotLanctos,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
MovProces,SAT\FILIAL\MovProces.DB,DatIni,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.YG0;.YG1;.YG2,nao confirmado,nao confirmado,DatIni,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.YG0,.YG1",alta,confirmado por schema
MovProcesIt,SAT\FILIAL\MovProcesIt.DB,DatConc,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatConc,Movimentos/OS/ROL,nao confirmado,Movimentos/OS/ROL,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
MovSatAle,SAT\FILIAL\MovSatAle.DB,DatLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.YG0;.YG1;.YG2,nao confirmado,nao confirmado,DatLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.YG0,.YG1",alta,confirmado por schema
MovSatAle,SAT\FILIAL\MovSatAle.DB,HorLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.YG0;.YG1;.YG2,nao confirmado,nao confirmado,HorLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.YG0,.YG1",alta,confirmado por schema
MovSatAle,SAT\FILIAL\MovSatAle.DB,DatAlerta,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.YG0;.YG1;.YG2,nao confirmado,nao confirmado,DatAlerta,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.YG0,.YG1",alta,confirmado por schema
MovSatCli,SAT\FILIAL\MovSatCli.DB,DatLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6,nao confirmado,nao confirmado,DatLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
MovSatCli,SAT\FILIAL\MovSatCli.DB,HorLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6,nao confirmado,nao confirmado,HorLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
MovSatCli,SAT\FILIAL\MovSatCli.DB,DatSolucao,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6,nao confirmado,nao confirmado,DatSolucao,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
MovSatCli,SAT\FILIAL\MovSatCli.DB,DatPrevSol,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6,nao confirmado,nao confirmado,DatPrevSol,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
MovSatCliOcor,SAT\FILIAL\MovSatCliOcor.DB,DatLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,DatLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovSatCliOcor,SAT\FILIAL\MovSatCliOcor.DB,HorLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,HorLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovSatCliOcor,SAT\FILIAL\MovSatCliOcor.DB,DatPrevSol,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,DatPrevSol,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovSatCliOcor,SAT\FILIAL\MovSatCliOcor.DB,DatSol,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,DatSol,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovSatCliOcor,SAT\FILIAL\MovSatCliOcor.DB,DatAlerta,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,DatAlerta,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovSatCliOcor,SAT\FILIAL\MovSatCliOcor.DB,DatPrevOri,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,DatPrevOri,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovSatEmail,SAT\FILIAL\MovSatEmail.DB,DatLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,DatLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovSatEmail,SAT\FILIAL\MovSatEmail.DB,HorLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,HorLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovSatEmail,SAT\FILIAL\MovSatEmail.DB,DatEnv,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,DatEnv,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovSatFor,SAT\FILIAL\MovSatFor.DB,DatLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5,nao confirmado,nao confirmado,DatLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
MovSatFor,SAT\FILIAL\MovSatFor.DB,HorLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5,nao confirmado,nao confirmado,HorLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
MovSatFor,SAT\FILIAL\MovSatFor.DB,DatSolucao,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5,nao confirmado,nao confirmado,DatSolucao,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
MovSatFor,SAT\FILIAL\MovSatFor.DB,DatPrevSol,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5,nao confirmado,nao confirmado,DatPrevSol,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
MovSatForOcor,SAT\FILIAL\MovSatForOcor.DB,DatLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,DatLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovSatForOcor,SAT\FILIAL\MovSatForOcor.DB,HorLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,HorLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovSatForOcor,SAT\FILIAL\MovSatForOcor.DB,DatPrevSol,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,DatPrevSol,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovSatForOcor,SAT\FILIAL\MovSatForOcor.DB,DatSol,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,DatSol,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovSatForOcor,SAT\FILIAL\MovSatForOcor.DB,DatAlerta,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,DatAlerta,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovSatForOcor,SAT\FILIAL\MovSatForOcor.DB,DatPrevOri,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,DatPrevOri,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
MovSatInt,SAT\FILIAL\MovSatInt.DB,DatLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6,nao confirmado,nao confirmado,DatLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
MovSatInt,SAT\FILIAL\MovSatInt.DB,HorLan,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6,nao confirmado,nao confirmado,HorLan,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
MovSatInt,SAT\FILIAL\MovSatInt.DB,DatSolucao,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6,nao confirmado,nao confirmado,DatSolucao,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
MovSatInt,SAT\FILIAL\MovSatInt.DB,DatPrevSol,System.DateTime,8,0,nao confirmado,.PX;.XG0;.XG1;.XG2;.XG3;.XG4;.XG5;.XG6;.YG0;.YG1;.YG2;.YG3;.YG4;.YG5;.YG6,nao confirmado,nao confirmado,DatPrevSol,Notas/Fiscal,nao confirmado,Notas/Fiscal,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.XG2,.XG3,.XG4",alta,confirmado por schema
