"Executavel","Categoria","Texto","Origem"
"LavFacilLan","menu","_QMenuData_changeItem","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QMenuData_changeItem3","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QMenuData_findItem","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QMenuData_iconSet","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QMenuData_insertItem5","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QMenuData_insertItem7","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QMenuData_insertSeparator","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QMenuData_removeItem","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QMenuData_setAccel","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QMenuData_setItemChecked","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QMenuData_setItemEnabled","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QOpenScrollView_create","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QOpenScrollView_setMargins","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QPopupMenu_create","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QPopupMenu_hook_create","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QPopupMenu_hook_hook_aboutToShow","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QPopupMenu_hook_hook_activated","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QPopupMenu_hook_hook_highlighted","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QPopupMenu_popup","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","menu","_QPopupMenu_to_QMenuData","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollBar_hook_create","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollBar_hook_destroy","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollBar_setLineStep","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollBar_setTracking","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollBar_setValue","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollView_addChild","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollView_contentsToViewport2","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollView_hook_create","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollView_hook_hook_contentsMoving","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollView_horizontalScrollBar","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollView_removeChild","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollView_resizeContents","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollView_setCornerWidget","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollView_setHScrollBarMode","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollView_setResizePolicy","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollView_setVScrollBarMode","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollView_verticalScrollBar","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QScrollView_viewport","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","_QWidget_scroll","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-          ""c:\EquipExe\Ger\Dados\Clientes"" C,","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","financeiro","- Adiantamento - Saldo - 1 - Desconto Rol: ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro","- Cancelamento de: ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","- Produto: ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","relatorio/impressao","-------- Ocorreu um erro durante a impress","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-2a Ord.: Cliente","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro","-2a Ord.: Entrega Prev.","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro","-2a Ord.: Entrega Real.","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-2a Ord.: Rol","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-Agrup.: Cliente","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro","-Agrup.: Entrega Prev.","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro","-Agrup.: Entrega Real.","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro","-Agrup.: Vendedor","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Ajustando Rols Modelo 11 ...","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Ajustando Rols Modelo 2 ...","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Ajustando Rols Modelo 21 ...","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro","-Apenas Cancelado","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-AtuPontosProducao - Produto: (","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-Calculando Clientes Novos ... ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-Carregando Array Qde. em estoque. Produto Estoque:","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-Centro Custo Cliente ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-Cliente ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-Cliente: ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Da um pause na rotina e entr no ImpRolMatrix do modelo","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","financeiro","-Desconto ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Entra no ImpRolMatrix","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal","-EParserDuplicate_Notation_On_Element_Type_Err","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-Exclui GravaProLim - Produto: (","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-Exclui GravaSerDef - Produto: (","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-Exclui Itens MovTerPec - Produto: (","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-Exclui Saldo Entrada - Produto: (","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","relatorio/impressao","-Finaliza Processo de Impress","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Finalizando Rol ...","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Finazado procura do novo ROL ... ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal","-Fixada ( Nota Fiscal )","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","financeiro","-Gera Caixa","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal","-Gravando Adiantamento - Ajusta NumNotAdi ... ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Gravando Adiantamento - Baixando Rol Autom. ... ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal","-Gravando Adiantamento - Gerando Notas ... ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Gravando Controle de Entradas (Vinculo) ...","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","financeiro","-Gravando GerDadCam (Desconto)...","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","financeiro","-Gravando GerDadCam (Motivo Desconto)...","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-Grupo Cliente ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-Grupo Produto: ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","relatorio/impressao","-Impress","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","relatorio/impressao","-Impressao de SubRol","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","relatorio/impressao","-Inicia processo de Impress","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","relatorio/impressao","-Inicializa processo de Impress","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Iniciando procura do novo ROL ... ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-LeGravaMovItemTin - Produto: (","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Montando Estoque M","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Movimento de Estoque - Estoque:","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal","-Nota Fiscal: Com Notas","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal","-Nota Fiscal: Sem Notas","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro","-Pede Vendedor ...","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Posicao: Estoque","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal","-Posiciona Registros de Notas ...","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Preparando controle de Etiquetas  ...","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","-Preparando gravar os produtos...","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Rol ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Rol: ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Rol/Loc:","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal","-Tipo Nota.: ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro","-Vendedor ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro","-Vendedor: ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal","-Verificando Nota: ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Verificando Rols: ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","-Where (I.CodPro=P.CodPro) And (I.Rol=M.Rol)  ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro",",          ""c:\EquipExe\Ger\Dados\Clientes"" C","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional",", CLP.Rol, CLP.CodPro ,CLP.Situacao","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional",", conflito Rol ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal",", NomCli,CodCli, Roteiro,FisJur,CodEmpree,GruCli,GruCli2,GruCli3,GruCli4,Desativado","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal",", NumNotAdi=0","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional",", SitRol=   'P' ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\EquipExe\EquipeParam.ini","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal",":\EquipExe\EquSat","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal",":\EquipExe\EquSat.Ini","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal",":\EquipExe\Exe\Anotacoes.Exe","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\EquipExe\Exe\Backup.Exe","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal",":\Equipexe\Exe\NFE.Exe","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","autenticacao/permissao",":\EquipExe\Exe\Senhas.Exe","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\EquipExe\Exe\Sincronizar.exe","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","financeiro",":\Equipexe\Figuras\FechamentoCaixa.bmp","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","financeiro",":\Equipexe\Figuras\FechamentoCaixa1024.bmp","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal",":\EquipExe\Sat\Filial","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\EquipExe\Sincroniza\Backup","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\EquipExe\Sincroniza\Backup\bd1","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\EquipExe\Sincroniza\bd1.mdb","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\BD1.MDB n","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio\Caract.xml","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio\Cores.xml","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio\Defeitos.xml","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio\Del","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio\Ent","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio\Erro\*.xml","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio\ExporTab","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio\FatPre.xml","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio\FPG.xml","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio\GruPro.xml","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio\Marcas.xml","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio\Prazos.xml","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio\Tab.xml","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio\TabProSer.xml","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Envio\TipEnt.xml","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Nuvem\","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Nuvem\Envio\","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Nuvem\Retorno","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Nuvem\Retorno\Erro","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Nuvem\Retorno\Log","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Nuvem\Retorno\Processando","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Ranking","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Ranking\","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Ranking\*.Txt","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Ranking\Erro","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Ranking\Erro\","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Ranking\Log","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Ranking\Log\","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Ranking\Ranking1Dia","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Ranking\Ranking2MesA","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Ranking\Ranking3AnoA","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Retorno","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Retorno\","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Retorno\Erro\","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Retorno\Erro\*.xml","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Retorno\Log\","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Retorno\Log\LavFacil\","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Retorno\Log\LavFacil\LogImporta","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\Equipexe\Sincroniza\Tabelas\Retorno\","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",":\EquipExe\Sincronizar.Ini","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro",":Clientes""","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro",":Clientes""       C ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro",":Clientes""   CL ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro",":Clientes"" C","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro",":Clientes"" C ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro",":Clientes"" C,","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro",":Clientes"" Where (","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal",":Notas"" ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal",":Notas""    N, ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro","!DescriodaFilialnoRodapParametros1","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","financeiro","!HabilitaDessabilitaCamposDesconto","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","!Importar Dados Cliente Fidelidade","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","!Marcar para Entrega Todos os Rols","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal","'from   ""c:\EquipExe\Lav\Filial\Notas""N,","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",""" And (Cancelado is Null)","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro",""")) And (not (M.Cancelado=""S""))","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal","""Cancelamento de Notas (&Intervalo)","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal","""CancelamentodeNotasIntervalo1Click","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","financeiro","""CancelamentodoUltimoEncerramCaixa1l","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","""Clientes"" C ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","fiscal","""EParserDuplicate_Notation_Decl_Err","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","(    Rol               OS            Data","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","(  *  ) Se no mesmo rol existir (Pe","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","financeiro","( - ) Desconto (%) - F6","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","( ** ) Se no mesmo rol existir (Servi","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","financeiro","(-)Desconto","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","financeiro","(-)Desconto de Aniversario ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","financeiro","(-)Desconto:","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","financeiro","((((((M.ValTot * M.DescontoRol)/100)-M.ValTot)*-1)-M.DescontoValor)-N.ValBasNot)as Saldo ","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","financeiro","(((((M.ValTot * M.DescontoRol)/100)-M.ValTot)*-1)-M.DescontoValor)as ValorRol","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro","(((not(Cancelado='S'))  And ('","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","outro","((not(Cancelado='S'))  And ('","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","((Rol=0) and (not(Cancelado='S'))) or ((not(Rol=0)) and (Bloqueia='N'))","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","cadastro","(****) Se no cadastro do cliente n","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"LavFacilLan","operacional","(+)Rol:","D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe"
"Gerenciador","cadastro","'http://www.lavsoft.com.br/EnviaServicos","D:\AtelieProd\Equipexe\Exe\Gerenciador.exe"
"Gerenciador","outro","""Equipexe\Sincroniza\Tabelas\Envio\","D:\AtelieProd\Equipexe\Exe\Gerenciador.exe"
"Gerenciador","outro","(Equipexe\Sincroniza\Tabelas\Envio\Falha\","D:\AtelieProd\Equipexe\Exe\Gerenciador.exe"
"Gerenciador","outro",")http://www.lavsoft.com.br/EnviaEntregaNew","D:\AtelieProd\Equipexe\Exe\Gerenciador.exe"
"Gerenciador","outro","*Equipexe\Sincroniza\Tabelas\Envio\Enviado\","D:\AtelieProd\Equipexe\Exe\Gerenciador.exe"
"Gerenciador","cadastro","*http://www.lavsoft.com.br/EnviaServicosNew","D:\AtelieProd\Equipexe\Exe\Gerenciador.exe"
"Gerenciador","operacional","/http://www.lavsoft.com.br/RecebeRolsFinalizados","D:\AtelieProd\Equipexe\Exe\Gerenciador.exe"
"Gerenciador","outro","&http://www.lavsoft.com.br/EnviaEntrega","D:\AtelieProd\Equipexe\Exe\Gerenciador.exe"
"Gerenciador","operacional","#http://www.lavsoft.com.br/testerols","D:\AtelieProd\Equipexe\Exe\Gerenciador.exe"
"Gerenciador","outro","$Equipexe\Sincroniza\Tabelas\Retorno\","D:\AtelieProd\Equipexe\Exe\Gerenciador.exe"
"Gerenciador","operacional","1http://www.lavsoft.com.br/ws/Sincrolav/Dados.asmx","D:\AtelieProd\Equipexe\Exe\Gerenciador.exe"
"Gerenciador","operacional","2http://www.lavsoft.com.br/RecebeRolsFinalizadosNew","D:\AtelieProd\Equipexe\Exe\Gerenciador.exe"
"Gerenciador","operacional","7http://www.lavsoft.com.br/RecebeRolsFinalizadosNewTeste","D:\AtelieProd\Equipexe\Exe\Gerenciador.exe"
"Gerenciador","outro","add_EnviaEntregaCompleted","D:\AtelieProd\Equipexe\Exe\Gerenciador.exe"
