"Source","Target","RelativePath","Extension","Length","LastWriteTime","CopiedAt","ReadOnly"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.XG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.XG1","Filiais\MOVANTIGA\LAV\FILIAL\Notas.XG1",".XG1","559104","15/01/2019 15:57:06","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.XG2","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.XG2","Filiais\MOVANTIGA\LAV\FILIAL\Notas.XG2",".XG2","329728","15/01/2019 15:57:06","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.XG3","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.XG3","Filiais\MOVANTIGA\LAV\FILIAL\Notas.XG3",".XG3","231424","15/01/2019 15:57:06","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.XG4","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.XG4","Filiais\MOVANTIGA\LAV\FILIAL\Notas.XG4",".XG4","362496","15/01/2019 15:57:06","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.XG5","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.XG5","Filiais\MOVANTIGA\LAV\FILIAL\Notas.XG5",".XG5","362496","15/01/2019 15:57:06","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG0","Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG0",".YG0","4096","15/01/2019 15:57:06","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG1","Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG1",".YG1","4096","15/01/2019 15:57:06","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG2","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG2","Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG2",".YG2","4096","15/01/2019 15:57:06","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG3","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG3","Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG3",".YG3","4096","15/01/2019 15:57:06","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG4","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG4","Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG4",".YG4","4096","15/01/2019 15:57:06","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG5","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG5","Filiais\MOVANTIGA\LAV\FILIAL\Notas.YG5",".YG5","4096","15/01/2019 15:57:06","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotComp.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotComp.DB","Filiais\MOVANTIGA\LAV\FILIAL\NotComp.DB",".DB","3377152","15/01/2019 15:57:08","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotComp.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotComp.PX","Filiais\MOVANTIGA\LAV\FILIAL\NotComp.PX",".PX","4096","15/01/2019 15:57:08","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotComp.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotComp.XG0","Filiais\MOVANTIGA\LAV\FILIAL\NotComp.XG0",".XG0","329728","15/01/2019 15:57:08","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotComp.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotComp.YG0","Filiais\MOVANTIGA\LAV\FILIAL\NotComp.YG0",".YG0","4096","15/01/2019 15:57:08","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFis.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFis.DB","Filiais\MOVANTIGA\LAV\FILIAL\NotFis.DB",".DB","34816","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFis.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFis.PX","Filiais\MOVANTIGA\LAV\FILIAL\NotFis.PX",".PX","4096","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFis.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFis.XG0","Filiais\MOVANTIGA\LAV\FILIAL\NotFis.XG0",".XG0","34816","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFis.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFis.YG0","Filiais\MOVANTIGA\LAV\FILIAL\NotFis.YG0",".YG0","4096","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisConf.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisConf.DB","Filiais\MOVANTIGA\LAV\FILIAL\NotFisConf.DB",".DB","2048","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisConf.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisConf.PX","Filiais\MOVANTIGA\LAV\FILIAL\NotFisConf.PX",".PX","2048","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.DB","Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.DB",".DB","34816","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.PX","Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.PX",".PX","4096","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.XG0","Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.XG0",".XG0","34816","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.XG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.XG1","Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.XG1",".XG1","34816","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.YG0","Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.YG0",".YG0","4096","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.YG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.YG1","Filiais\MOVANTIGA\LAV\FILIAL\NotFisE.YG1",".YG1","4096","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisEComp.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisEComp.DB","Filiais\MOVANTIGA\LAV\FILIAL\NotFisEComp.DB",".DB","2048","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisEComp.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisEComp.PX","Filiais\MOVANTIGA\LAV\FILIAL\NotFisEComp.PX",".PX","2048","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisEComp.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisEComp.XG0","Filiais\MOVANTIGA\LAV\FILIAL\NotFisEComp.XG0",".XG0","34816","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisEComp.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NotFisEComp.YG0","Filiais\MOVANTIGA\LAV\FILIAL\NotFisEComp.YG0",".YG0","4096","15/01/2019 15:57:10","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NovoRegLavFilial.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NovoRegLavFilial.DB","Filiais\MOVANTIGA\LAV\FILIAL\NovoRegLavFilial.DB",".DB","2048","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NovoRegLavFilial.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\NovoRegLavFilial.PX","Filiais\MOVANTIGA\LAV\FILIAL\NovoRegLavFilial.PX",".PX","2048","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.DB","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.DB",".DB","4096","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.PX","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.PX",".PX","2048","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG0","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG0",".XG0","34816","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG1","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG1",".XG1","34816","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG2","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG2","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG2",".XG2","34816","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG3","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG3","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG3",".XG3","34816","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG4","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG4","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG4",".XG4","34816","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG5","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG5","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG5",".XG5","34816","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG6","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG6","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG6",".XG6","34816","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG7","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG7","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG7",".XG7","34816","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG8","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG8","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG8",".XG8","34816","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG9","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG9","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XG9",".XG9","34816","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XGA","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XGA","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.XGA",".XGA","34816","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG0","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG0",".YG0","4096","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG1","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG1",".YG1","4096","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG2","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG2","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG2",".YG2","4096","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG3","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG3","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG3",".YG3","4096","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG4","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG4","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG4",".YG4","4096","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG5","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG5","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG5",".YG5","4096","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG6","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG6","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG6",".YG6","4096","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG7","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG7","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG7",".YG7","4096","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG8","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG8","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG8",".YG8","4096","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG9","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG9","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YG9",".YG9","4096","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YGA","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YGA","Filiais\MOVANTIGA\LAV\FILIAL\OrcCab.YGA",".YGA","4096","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.DB","Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.DB",".DB","2048","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.PX","Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.PX",".PX","2048","15/01/2019 15:57:12","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.XG0","Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.XG0",".XG0","34816","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.XG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.XG1","Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.XG1",".XG1","34816","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.XG2","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.XG2","Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.XG2",".XG2","34816","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.XG3","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.XG3","Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.XG3",".XG3","34816","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.XG4","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.XG4","Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.XG4",".XG4","34816","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.YG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.YG0","Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.YG0",".YG0","4096","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.YG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.YG1","Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.YG1",".YG1","4096","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.YG2","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.YG2","Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.YG2",".YG2","4096","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.YG3","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.YG3","Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.YG3",".YG3","4096","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.YG4","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.YG4","Filiais\MOVANTIGA\LAV\FILIAL\OrcItem.YG4",".YG4","4096","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.DB","Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.DB",".DB","2048","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.PX","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.PX","Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.PX",".PX","2048","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.XG0","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.XG0","Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.XG0",".XG0","34816","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.XG1","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.XG1","Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.XG1",".XG1","34816","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.XG2","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.XG2","Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.XG2",".XG2","34816","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.XG3","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.XG3","Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.XG3",".XG3","34816","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.XG4","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.XG4","Filiais\MOVANTIGA\LAV\FILIAL\OrcItemCab.XG4",".XG4","34816","15/01/2019 15:57:14","23/05/2026 11:31:06","True"
