"FullName","DirectoryName","Name","Extension","Length","LastWriteTime"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\MAN\DADOS\MovTrocas.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\MAN\DADOS","MovTrocas.DB",".DB","2048","15/01/2019 15:57:02"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\MAN\DADOS\MovTrocas.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\MAN\DADOS","MovTrocas.PX",".PX","2048","15/01/2019 15:57:02"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\MAN\DADOS\MovTrocas.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\MAN\DADOS","MovTrocas.XG0",".XG0","34816","15/01/2019 15:57:02"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\MAN\DADOS\MovTrocas.XG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\MAN\DADOS","MovTrocas.XG1",".XG1","34816","15/01/2019 15:57:02"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\MAN\DADOS\MovTrocas.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\MAN\DADOS","MovTrocas.YG0",".YG0","4096","15/01/2019 15:57:02"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\MAN\DADOS\MovTrocas.YG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\MAN\DADOS","MovTrocas.YG1",".YG1","4096","15/01/2019 15:57:02"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\PrevisaoPag.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","PrevisaoPag.DB",".DB","2048","15/01/2019 15:57:22"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\PrevisaoPag.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","PrevisaoPag.PX",".PX","2048","15/01/2019 15:57:22"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\PrevisaoPag.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","PrevisaoPag.XG0",".XG0","34816","15/01/2019 15:57:22"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\PrevisaoPag.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","PrevisaoPag.YG0",".YG0","4096","15/01/2019 15:57:22"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\TitGru.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","TitGru.DB",".DB","2048","15/01/2019 15:57:40"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\TitGru.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","TitGru.PX",".PX","2048","15/01/2019 15:57:40"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\TitGruLan.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","TitGruLan.DB",".DB","2048","15/01/2019 15:57:40"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\TitGruLan.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","TitGruLan.PX",".PX","2048","15/01/2019 15:57:40"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\TitGruLan.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","TitGruLan.XG0",".XG0","34816","15/01/2019 15:57:40"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\TitGruLan.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","TitGruLan.YG0",".YG0","4096","15/01/2019 15:57:40"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\Titulos.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","Titulos.DB",".DB","2048","15/01/2019 15:57:40"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\Titulos.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","Titulos.PX",".PX","2048","15/01/2019 15:57:40"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\Titulos.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","Titulos.XG0",".XG0","34816","15/01/2019 15:57:40"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\Titulos.XG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","Titulos.XG1",".XG1","34816","15/01/2019 15:57:40"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\Titulos.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","Titulos.YG0",".YG0","4096","15/01/2019 15:57:40"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL\Titulos.YG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PAG\FILIAL","Titulos.YG1",".YG1","4096","15/01/2019 15:57:40"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\ClaManut.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","ClaManut.DB",".DB","2048","15/01/2019 15:55:20"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\ClaManut.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","ClaManut.PX",".PX","2048","15/01/2019 15:55:20"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\ClaManut.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","ClaManut.XG0",".XG0","34816","15/01/2019 15:55:20"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\ClaManut.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","ClaManut.YG0",".YG0","4096","15/01/2019 15:55:20"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\ClaPerda.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","ClaPerda.DB",".DB","2048","15/01/2019 15:55:20"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\ClaPerda.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","ClaPerda.PX",".PX","2048","15/01/2019 15:55:20"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\ClaPerda.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","ClaPerda.XG0",".XG0","34816","15/01/2019 15:55:20"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\ClaPerda.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","ClaPerda.YG0",".YG0","4096","15/01/2019 15:55:20"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunAfastam.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunAfastam.DB",".DB","2048","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunAfastam.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunAfastam.PX",".PX","2048","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunAfastam.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunAfastam.XG0",".XG0","34816","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunAfastam.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunAfastam.YG0",".YG0","4096","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCli.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCli.DB",".DB","2048","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCli.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCli.PX",".PX","2048","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCli.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCli.XG0",".XG0","34816","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCli.XG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCli.XG1",".XG1","34816","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCli.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCli.YG0",".YG0","4096","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCli.YG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCli.YG1",".YG1","4096","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliCan.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliCan.DB",".DB","2048","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliCan.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliCan.PX",".PX","2048","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliCan.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliCan.XG0",".XG0","34816","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliCan.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliCan.YG0",".YG0","4096","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRou.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRou.DB",".DB","2048","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRou.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRou.PX",".PX","2048","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRou.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRou.XG0",".XG0","34816","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRou.XG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRou.XG1",".XG1","34816","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRou.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRou.YG0",".YG0","4096","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRou.YG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRou.YG1",".YG1","4096","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRouM.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRouM.DB",".DB","2048","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRouM.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRouM.PX",".PX","2048","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRouM.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRouM.XG0",".XG0","34816","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRouM.XG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRouM.XG1",".XG1","34816","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRouM.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRouM.YG0",".YG0","4096","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRouM.YG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRouM.YG1",".YG1","4096","15/01/2019 15:56:04"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRouP.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRouP.DB",".DB","2048","15/01/2019 15:56:06"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRouP.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRouP.PX",".PX","2048","15/01/2019 15:56:06"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRouP.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRouP.XG0",".XG0","34816","15/01/2019 15:56:06"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRouP.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRouP.YG0",".YG0","4096","15/01/2019 15:56:06"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRouUni.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRouUni.DB",".DB","2048","15/01/2019 15:56:06"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS\FunCliRouUni.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\DADOS","FunCliRouUni.PX",".PX","2048","15/01/2019 15:56:06"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\AvisoRoupa.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","AvisoRoupa.DB",".DB","2048","15/01/2019 15:54:46"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\AvisoRoupa.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","AvisoRoupa.PX",".PX","2048","15/01/2019 15:54:46"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\AvisoRoupa.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","AvisoRoupa.XG0",".XG0","34816","15/01/2019 15:54:46"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\AvisoRoupa.XG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","AvisoRoupa.XG1",".XG1","34816","15/01/2019 15:54:46"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\AvisoRoupa.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","AvisoRoupa.YG0",".YG0","4096","15/01/2019 15:54:46"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\AvisoRoupa.YG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","AvisoRoupa.YG1",".YG1","4096","15/01/2019 15:54:46"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\LogSisPec.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","LogSisPec.DB",".DB","2048","15/01/2019 15:56:18"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\LogSisPec.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","LogSisPec.PX",".PX","2048","15/01/2019 15:56:18"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\LogSisPec.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","LogSisPec.XG0",".XG0","34816","15/01/2019 15:56:18"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\LogSisPec.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","LogSisPec.YG0",".YG0","4096","15/01/2019 15:56:18"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupa.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupa.DB",".DB","2048","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupa.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupa.PX",".PX","2048","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupa.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupa.XG0",".XG0","34816","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupa.XG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupa.XG1",".XG1","34816","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupa.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupa.YG0",".YG0","4096","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupa.YG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupa.YG1",".YG1","4096","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaConf.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaConf.DB",".DB","2048","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaConf.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaConf.PX",".PX","2048","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaConf.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaConf.XG0",".XG0","34816","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaConf.XG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaConf.XG1",".XG1","34816","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaConf.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaConf.YG0",".YG0","4096","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaConf.YG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaConf.YG1",".YG1","4096","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaLot.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaLot.DB",".DB","2048","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaLot.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaLot.PX",".PX","2048","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaLot.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaLot.XG0",".XG0","34816","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaLot.XG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaLot.XG1",".XG1","34816","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaLot.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaLot.YG0",".YG0","4096","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaLot.YG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaLot.YG1",".YG1","4096","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaRol.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaRol.DB",".DB","2048","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaRol.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaRol.PX",".PX","2048","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaRol.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaRol.XG0",".XG0","34816","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL\MovRoupaRol.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\PEC\FILIAL","MovRoupaRol.YG0",".YG0","4096","15/01/2019 15:56:50"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\Boletos.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","Boletos.DB",".DB","2048","15/01/2019 15:54:48"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\Boletos.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","Boletos.PX",".PX","2048","15/01/2019 15:54:48"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\Boletos.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","Boletos.XG0",".XG0","34816","15/01/2019 15:54:48"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\Boletos.XG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","Boletos.XG1",".XG1","34816","15/01/2019 15:54:48"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\Boletos.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","Boletos.YG0",".YG0","4096","15/01/2019 15:54:48"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\Boletos.YG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","Boletos.YG1",".YG1","4096","15/01/2019 15:54:48"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\BoletosCan.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","BoletosCan.DB",".DB","2048","15/01/2019 15:54:48"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\BoletosCan.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","BoletosCan.PX",".PX","2048","15/01/2019 15:54:48"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\BoletosDupCan.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","BoletosDupCan.DB",".DB","2048","15/01/2019 15:54:48"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\BoletosDupCan.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","BoletosDupCan.PX",".PX","2048","15/01/2019 15:54:48"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\BoletosLot.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","BoletosLot.DB",".DB","2048","15/01/2019 15:54:48"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\BoletosLot.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","BoletosLot.PX",".PX","2048","15/01/2019 15:54:48"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\CamRecFil.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","CamRecFil.DB",".DB","2048","15/01/2019 15:55:14"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\CamRecFil.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","CamRecFil.PX",".PX","2048","15/01/2019 15:55:14"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\DupBoleto.DB","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","DupBoleto.DB",".DB","2048","15/01/2019 15:55:32"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\DupBoleto.PX","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","DupBoleto.PX",".PX","2048","15/01/2019 15:55:32"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\DupBoleto.XG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","DupBoleto.XG0",".XG0","34816","15/01/2019 15:55:32"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\DupBoleto.XG1","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","DupBoleto.XG1",".XG1","34816","15/01/2019 15:55:32"
"D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL\DupBoleto.YG0","D:\AtelieProd\Equipexe\Filiais\MOVANTIGA\REC\FILIAL","DupBoleto.YG0",".YG0","4096","15/01/2019 15:55:32"
