"TableName","RelativePath","ColumnName","Ordinal","TypeName","DataType","ColumnSize","DecimalDigits","Nullable","DefaultValue"
"MovProcItem","Ger\Filial\MovProcItem.DB","TipProces","7",,"System.String","2","0","True",""
"MovProcItem","Ger\Filial\MovProcItem.DB","Ordem","8",,"System.String","30","0","True",""
"MovProcItem","Ger\Filial\MovProcItem.DB","DatFim","9",,"System.DateTime","8","0","True",""
"MovProcItem","Ger\Filial\MovProcItem.DB","DatConc","10",,"System.DateTime","8","0","True",""
"MovProcItem","Ger\Filial\MovProcItem.DB","RespConc","11",,"System.String","20","0","True",""
"MovProcItem","Ger\Filial\MovProcItem.DB","Resp","12",,"System.String","20","0","True",""
"MovProcItem","Ger\Filial\MovProcItem.DB","ObsOpera","13",,"System.String","510","0","True",""
"MovProcItem","Ger\Filial\MovProcItem.DB","Marca","14",,"System.String","2","0","True",""
"NovoReg","Ger\Filial\NovoReg.DB","NovoReg","0",,"System.String","2","0","True",""
"Ponto","Ger\Filial\Ponto.DB","CodUsuario","0",,"System.String","20","0","True",""
"Ponto","Ger\Filial\Ponto.DB","DatPonto","1",,"System.DateTime","8","0","True",""
"Ponto","Ger\Filial\Ponto.DB","Horas","2",,"System.DateTime","8","0","True",""
"Ponto","Ger\Filial\Ponto.DB","Obs","3",,"System.String","300","0","True",""
"Ponto","Ger\Filial\Ponto.DB","SeqExporta","4",,"System.Int32","4","0","True",""
"Ponto","Ger\Filial\Ponto.DB","PontoClas","5",,"System.String","10","0","True",""
"Ponto","Ger\Filial\Ponto.DB","HorasDia","6",,"System.DateTime","8","0","True",""
"PontoEnc","Ger\Filial\PontoEnc.DB","CodUsuario","0",,"System.String","20","0","True",""
"PontoEnc","Ger\Filial\PontoEnc.DB","DatEnc","1",,"System.DateTime","8","0","True",""
"PontoEnc","Ger\Filial\PontoEnc.DB","SaldoMin","2",,"System.Double","8","0","True",""
"PontoEnc","Ger\Filial\PontoEnc.DB","Obs","3",,"System.String","400","0","True",""
"ProcesMaq","Ger\Filial\ProcesMaq.DB","CodProcMaq","0",,"System.String","20","0","True",""
"ProcesMaq","Ger\Filial\ProcesMaq.DB","CodMaq","1",,"System.String","10","0","True",""
"ProcesMaq","Ger\Filial\ProcesMaq.DB","DesProcMaq","2",,"System.String","60","0","True",""
"ProcesMaq","Ger\Filial\ProcesMaq.DB","Cancelado","3",,"System.String","2","0","True",""
"ProcesMaq","Ger\Filial\ProcesMaq.DB","DatCan","4",,"System.DateTime","8","0","True",""
"ProcesMaq","Ger\Filial\ProcesMaq.DB","MotivoCan","5",,"System.String","100","0","True",""
"ProcesMaq","Ger\Filial\ProcesMaq.DB","Obs","6",,"System.String","100","0","True",""
"ProcesMaqComp","Ger\Filial\ProcesMaqComp.DB","CodProcMaq","0",,"System.String","20","0","True",""
"ProcesMaqComp","Ger\Filial\ProcesMaqComp.DB","CodMaq","1",,"System.String","10","0","True",""
"ProcesMaqComp","Ger\Filial\ProcesMaqComp.DB","CodTipProc","2",,"System.String","10","0","True",""
"ProcesMaqComp","Ger\Filial\ProcesMaqComp.DB","CodUniPro","3",,"System.String","10","0","True",""
"ProcesMaqComp","Ger\Filial\ProcesMaqComp.DB","Tempo","4",,"System.DateTime","8","0","True",""
"ProdComArea","Ger\Filial\ProdComArea.DB","CodPro","0",,"System.String","6","0","True",""
"ProdComArea","Ger\Filial\ProdComArea.DB","CodArea","1",,"System.String","6","0","True",""
"ProdComArea","Ger\Filial\ProdComArea.DB","Comissao","2",,"System.Double","8","0","True",""
"ProdComArea","Ger\Filial\ProdComArea.DB","Tipo","3",,"System.String","2","0","True",""
"ProdKit","Ger\Filial\ProdKit.DB","CodPro","0",,"System.String","6","0","True",""
"ProdKit","Ger\Filial\ProdKit.DB","CodProKit","1",,"System.String","6","0","True",""
"ProdKit","Ger\Filial\ProdKit.DB","Obs","2",,"System.String","100","0","True",""
"Produt","Ger\Filial\Produt.DB","CodPro","0",,"System.String","6","0","True",""
"Produt","Ger\Filial\Produt.DB","DesPro","1",,"System.String","60","0","True",""
"Produt","Ger\Filial\Produt.DB","GruPro","2",,"System.String","10","0","True",""
"Produt","Ger\Filial\Produt.DB","Quant_Est","3",,"System.Int32","4","0","True",""
"Produt","Ger\Filial\Produt.DB","Quant_Cli","4",,"System.Int32","4","0","True",""
"Produt","Ger\Filial\Produt.DB","PrePro","5",,"System.Double","8","0","True",""
"Produt","Ger\Filial\Produt.DB","ArqImagem","6",,"System.String","400","0","True",""
"Produt","Ger\Filial\Produt.DB","PesoProduto","7",,"System.Double","8","0","True",""
"Produt","Ger\Filial\Produt.DB","TipoControle","8",,"System.String","20","0","True",""
"Produt","Ger\Filial\Produt.DB","Unidade","9",,"System.String","6","0","True",""
"Produt","Ger\Filial\Produt.DB","QdePecas","10",,"System.Int32","4","0","True",""
"Produt","Ger\Filial\Produt.DB","ValCom","11",,"System.Double","8","0","True",""
"Produt","Ger\Filial\Produt.DB","Pontos","12",,"System.Int32","4","0","True",""
"Produt","Ger\Filial\Produt.DB","TipCom","13",,"System.String","2","0","True",""
"Produt","Ger\Filial\Produt.DB","ValComL","14",,"System.Double","8","0","True",""
"Produt","Ger\Filial\Produt.DB","PontosL","15",,"System.Int32","4","0","True",""
"Produt","Ger\Filial\Produt.DB","TipComL","16",,"System.String","2","0","True",""
"Produt","Ger\Filial\Produt.DB","CodFor","17",,"System.String","20","0","True",""
"Produt","Ger\Filial\Produt.DB","ComForTer","18",,"System.Double","8","0","True",""
"Produt","Ger\Filial\Produt.DB","TipForTer","19",,"System.String","2","0","True",""
"Produt","Ger\Filial\Produt.DB","Cancelado","20",,"System.String","2","0","True",""
"Produt","Ger\Filial\Produt.DB","DatCan","21",,"System.DateTime","8","0","True",""
"Produt","Ger\Filial\Produt.DB","MotivoCan","22",,"System.String","100","0","True",""
"Produt","Ger\Filial\Produt.DB","GruProSub","23",,"System.String","10","0","True",""
"Produt","Ger\Filial\Produt.DB","PontosProd","24",,"System.Int32","4","0","True",""
"Produt","Ger\Filial\Produt.DB","CodProEst","25",,"System.String","40","0","True",""
"Produt","Ger\Filial\Produt.DB","CodEst","26",,"System.String","10","0","True",""
"Produt","Ger\Filial\Produt.DB","TamPeca","27",,"System.Int32","4","0","True",""
"Produt","Ger\Filial\Produt.DB","EntSai","28",,"System.String","2","0","True",""
"Produt","Ger\Filial\Produt.DB","Promocao","29",,"System.String","6","0","True",""
"Produt","Ger\Filial\Produt.DB","CriaProQde","30",,"System.String","2","0","True",""
"Produt","Ger\Filial\Produt.DB","LimQdeCon","31",,"System.Int32","4","0","True",""
"Produt","Ger\Filial\Produt.DB","ProdIntCS","32",,"System.String","6","0","True",""
"Produt","Ger\Filial\Produt.DB","ImpPas","33",,"System.String","2","0","True",""
"Produt","Ger\Filial\Produt.DB","CFOP","34",,"System.String","30","0","True",""
"Produt","Ger\Filial\Produt.DB","CFiscal","35",,"System.String","30","0","True",""
"Produt","Ger\Filial\Produt.DB","TipImpEti","36",,"System.String","2","0","True",""
"Produt","Ger\Filial\Produt.DB","ISS","37",,"System.Double","8","0","True",""
"Produt","Ger\Filial\Produt.DB","CodPro2","38",,"System.String","20","0","True",""
"Produt","Ger\Filial\Produt.DB","BloqAltPre","39",,"System.String","2","0","True",""
"Produt","Ger\Filial\Produt.DB","CodProTer","40",,"System.String","20","0","True",""
"Produt","Ger\Filial\Produt.DB","PedeIden","41",,"System.String","2","0","True",""
"Produt","Ger\Filial\Produt.DB","VidaUtil","42",,"System.Int32","4","0","True",""
"Produt","Ger\Filial\Produt.DB","TipPagTer","43",,"System.String","2","0","True",""
"Produt","Ger\Filial\Produt.DB","TipProces","44",,"System.Int32","4","0","True",""
"Produt","Ger\Filial\Produt.DB","ResumoProd","45",,"System.Boolean","1","0","True",""
"Produt","Ger\Filial\Produt.DB","FatorDev","46",,"System.Double","8","0","True",""
"Produt","Ger\Filial\Produt.DB","ProdZero","47",,"System.Boolean","1","0","True",""
"ProdutImp","Ger\Filial\ProdutImp.DB","CodPro","0",,"System.String","6","0","True",""
"ProdutImp","Ger\Filial\ProdutImp.DB","Campo","1",,"System.String","60","0","True",""
"ProdutImp","Ger\Filial\ProdutImp.DB","Conteudo","2",,"System.String","200","0","True",""
"ProdutImp","Ger\Filial\ProdutImp.DB","Valor","3",,"System.Double","8","0","True",""
"ProFaiCom","Ger\Filial\ProFaiCom.DB","CodPro","0",,"System.String","6","0","True",""
"ProFaiCom","Ger\Filial\ProFaiCom.DB","CodFaiCom","1",,"System.String","10","0","True",""
"ProFaiCom","Ger\Filial\ProFaiCom.DB","ValCom","2",,"System.Double","8","0","True",""
"ProFaiCom","Ger\Filial\ProFaiCom.DB","TipFaiCom","3",,"System.String","2","0","True",""
"ResCli","Ger\Filial\ResCli.DB","CodCli","0",,"System.String","20","0","True",""
"ResCli","Ger\Filial\ResCli.DB","CodPro","1",,"System.String","10","0","True",""
"ResCli","Ger\Filial\ResCli.DB","SeqResCli","2",,"System.Int32","4","0","True",""
"ResCli","Ger\Filial\ResCli.DB","DesResPro","3",,"System.String","100","0","True",""
"ResCli","Ger\Filial\ResCli.DB","OrdemImp","4",,"System.Int32","4","0","True",""
"ResPro","Ger\Filial\ResPro.DB","CodPro","0",,"System.String","10","0","True",""
"ResPro","Ger\Filial\ResPro.DB","SeqResPro","1",,"System.Int32","4","0","True",""
"ResPro","Ger\Filial\ResPro.DB","DesResPro","2",,"System.String","100","0","True",""
"ResPro","Ger\Filial\ResPro.DB","OrdemImp","3",,"System.Int32","4","0","True",""
"ResPro","Ger\Filial\ResPro.DB","SeqExporta","4",,"System.Int32","4","0","True",""
"tabmat","Ger\Filial\tabmat.db","Codmat","0",,"System.String","6","0","True",""
"tabmat","Ger\Filial\tabmat.db","Desmat","1",,"System.String","60","0","True",""
"tabmat","Ger\Filial\tabmat.db","Unidade","2",,"System.String","6","0","True",""
"tabmat","Ger\Filial\tabmat.db","Estoque","3",,"System.Double","8","0","True",""
"TimeSheet","Ger\Filial\TimeSheet.DB","SeqAtiv","0",,"System.Int32","4","0","True",""
"TimeSheet","Ger\Filial\TimeSheet.DB","DescAtiv","1",,"System.String","300","0","True",""
"TimeSheet","Ger\Filial\TimeSheet.DB","ProjAtiv","2",,"System.String","40","0","True",""
"TimeSheet","Ger\Filial\TimeSheet.DB","CodAtiv","3",,"System.String","40","0","True",""
"TimeSheet","Ger\Filial\TimeSheet.DB","DatLan","4",,"System.DateTime","8","0","True",""
"TimeSheet","Ger\Filial\TimeSheet.DB","Duracao","5",,"System.Double","8","0","True",""
"TimeSheet","Ger\Filial\TimeSheet.DB","Finalizado","6",,"System.Boolean","1","0","True",""
"TimeSheet","Ger\Filial\TimeSheet.DB","CodUsuario","7",,"System.String","20","0","True",""
"CadPro","Importa\ESC\DADOS\CadPro.DB","CodPro","0",,"System.String","10","0","True",""
"CadPro","Importa\ESC\DADOS\CadPro.DB","NomPro","1",,"System.String","60","0","True",""
"CadPro","Importa\ESC\DADOS\CadPro.DB","EndPro","2",,"System.String","60","0","True",""
"CadPro","Importa\ESC\DADOS\CadPro.DB","CidPro","3",,"System.String","40","0","True",""
"CadPro","Importa\ESC\DADOS\CadPro.DB","EstPro","4",,"System.String","4","0","True",""
"CadPro","Importa\ESC\DADOS\CadPro.DB","CepPro","5",,"System.String","18","0","True",""
"CadPro","Importa\ESC\DADOS\CadPro.DB","TelPro","6",,"System.String","30","0","True",""
"CadPro","Importa\ESC\DADOS\CadPro.DB","DddPro","7",,"System.String","6","0","True",""
"CadPro","Importa\ESC\DADOS\CadPro.DB","DatNas","8",,"System.DateTime","8","0","True",""
"CadPro","Importa\ESC\DADOS\CadPro.DB","HorAul0","9",,"System.Double","8","0","True",""
"CadPro","Importa\ESC\DADOS\CadPro.DB","HorAul","10",,"System.Double","8","0","True",""
"CadPro","Importa\ESC\DADOS\CadPro.DB","HorAul2","11",,"System.Double","8","0","True",""
"CadPro","Importa\ESC\DADOS\CadPro.DB","HorAul3","12",,"System.Double","8","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","CodCont","0",,"System.Int32","4","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","NomAlu","1",,"System.String","80","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","EndAlu","2",,"System.String","80","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","CidAlu","3",,"System.String","40","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","EstAlu","4",,"System.String","4","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","CepAlu","5",,"System.String","30","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","DatNas","6",,"System.DateTime","8","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","TelAluR","7",,"System.String","30","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","TelAluC","8",,"System.String","30","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","ComTelC","9",,"System.String","40","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","AluMaior","10",,"System.String","2","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","CodCli","11",,"System.String","20","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","SexAlu","12",,"System.String","2","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","RgAlu","13",,"System.String","30","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","CicAlu","14",,"System.String","30","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","CodCon","15",,"System.String","10","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","DescAlu","16",,"System.Double","8","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","ObsAlu","17",,"System.String","200","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","Cancelado","18",,"System.String","2","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","DatCan","19",,"System.DateTime","8","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","MotivDesc","20",,"System.String","100","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","DescParc","21",,"System.Double","8","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","MotCan","22",,"System.String","100","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","ArqFotoAlu","23",,"System.String","200","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","DatCad","24",,"System.DateTime","8","0","True",""
"CadAlu","Importa\ESC\FILIAL\CadAlu.DB","BaiAlu","25",,"System.String","40","0","True",""
"CadAul","Importa\ESC\FILIAL\CadAul.DB","CodAul","0",,"System.String","10","0","True",""
"CadAul","Importa\ESC\FILIAL\CadAul.DB","CodTur","1",,"System.String","12","0","True",""
"CadAul","Importa\ESC\FILIAL\CadAul.DB","CodPro","2",,"System.String","6","0","True",""
"CadAul","Importa\ESC\FILIAL\CadAul.DB","CodMat","3",,"System.String","6","0","True",""
"CadAul","Importa\ESC\FILIAL\CadAul.DB","Obs","4",,"System.String","100","0","True",""
"CadAul","Importa\ESC\FILIAL\CadAul.DB","DatAul","5",,"System.String","12","0","True",""
"CadAul","Importa\ESC\FILIAL\CadAul.DB","MatDada","6",,"System.String","100","0","True",""
"CadAul","Importa\ESC\FILIAL\CadAul.DB","CargHor","7",,"System.Double","8","0","True",""
"CadAul","Importa\ESC\FILIAL\CadAul.DB","Atraso","8",,"System.String","2","0","True",""
"CadAul","Importa\ESC\FILIAL\CadAul.DB","LanFal","9",,"System.String","2","0","True",""
"CadAul","Importa\ESC\FILIAL\CadAul.DB","CodHor","10",,"System.String","2","0","True",""
"CadCur","Importa\ESC\FILIAL\CadCur.DB","CodCur","0",,"System.String","6","0","True",""
"CadCur","Importa\ESC\FILIAL\CadCur.DB","DesCur","1",,"System.String","60","0","True",""
"CadCur","Importa\ESC\FILIAL\CadCur.DB","PreReq","2",,"System.String","100","0","True",""
"CadCur","Importa\ESC\FILIAL\CadCur.DB","PreReq2","3",,"System.String","100","0","True",""
"CadCur","Importa\ESC\FILIAL\CadCur.DB","Preco","4",,"System.Double","8","0","True",""
"CadCur","Importa\ESC\FILIAL\CadCur.DB","Obs","5",,"System.String","200","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","CodInt","0",,"System.Int32","4","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","NomInt","1",,"System.String","80","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","EndInt","2",,"System.String","80","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","CidInt","3",,"System.String","40","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","EstInt","4",,"System.String","4","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","CepInt","5",,"System.String","16","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","DatNas","6",,"System.DateTime","8","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","TelInt","7",,"System.String","30","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","ComTelC","8",,"System.String","40","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","CodCur1","9",,"System.String","6","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","CodCur2","10",,"System.String","6","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","CodVen","11",,"System.String","10","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","CodCon","12",,"System.String","10","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","DatInt","13",,"System.DateTime","8","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","DatCnt","14",,"System.DateTime","8","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","Obs","15",,"System.String","200","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","DiaSem","16",,"System.String","28","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","HorIni","17",,"System.DateTime","8","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","HorIni2","18",,"System.DateTime","8","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","HorIni3","19",,"System.DateTime","8","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","Disponib","20",,"System.String","50","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","JaMatric","21",,"System.String","2","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","Grupo","22",,"System.String","10","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","Presenca","23",,"System.String","2","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","DatVAula","24",,"System.DateTime","8","0","True",""
"CadInt","Importa\ESC\FILIAL\CadInt.DB","HorVAula","25",,"System.DateTime","8","0","True",""
"CadMat","Importa\ESC\FILIAL\CadMat.DB","CodMat","0",,"System.String","12","0","True",""
"CadMat","Importa\ESC\FILIAL\CadMat.DB","DesMat","1",,"System.String","40","0","True",""
"CadMat","Importa\ESC\FILIAL\CadMat.DB","Obs","2",,"System.String","200","0","True",""
"CadNot","Importa\ESC\FILIAL\CadNot.DB","CodCont","0",,"System.Int32","4","0","True",""
"CadNot","Importa\ESC\FILIAL\CadNot.DB","CodTur","1",,"System.String","12","0","True",""
"CadNot","Importa\ESC\FILIAL\CadNot.DB","CodMat","2",,"System.String","6","0","True",""
"CadNot","Importa\ESC\FILIAL\CadNot.DB","Seq","3",,"System.Int32","4","0","True",""
"CadNot","Importa\ESC\FILIAL\CadNot.DB","Nota","4",,"System.Double","8","0","True",""
"CadPre","Importa\ESC\FILIAL\CadPre.DB","CodAul","0",,"System.Int32","4","0","True",""
"CadPre","Importa\ESC\FILIAL\CadPre.DB","CodCont","1",,"System.Int32","4","0","True",""
"CadPre","Importa\ESC\FILIAL\CadPre.DB","Presenca","2",,"System.String","2","0","True",""
"CadRes","Importa\ESC\FILIAL\CadRes.DB","CodCont","0",,"System.Int32","4","0","True",""
"CadRes","Importa\ESC\FILIAL\CadRes.DB","NomRes","1",,"System.String","80","0","True",""
"CadRes","Importa\ESC\FILIAL\CadRes.DB","EndRes","2",,"System.String","80","0","True",""
"CadRes","Importa\ESC\FILIAL\CadRes.DB","CidRes","3",,"System.String","40","0","True",""
"CadRes","Importa\ESC\FILIAL\CadRes.DB","EstRes","4",,"System.String","4","0","True",""
"CadRes","Importa\ESC\FILIAL\CadRes.DB","CepRes","5",,"System.String","16","0","True",""
