"TableName","RelativePath","Directory","Length","Error","ExtractedAt"
"CadDescGru","Filiais\MOVANTIGA\GER\DADOS\CadDescGru.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:03"
"CadDescProd","Filiais\MOVANTIGA\GER\DADOS\CadDescProd.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:03"
"CadDescTipEnt","Filiais\MOVANTIGA\GER\DADOS\CadDescTipEnt.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:03"
"CadFaiCom","Filiais\MOVANTIGA\GER\DADOS\CadFaiCom.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:04"
"CadFaixa","Filiais\MOVANTIGA\GER\DADOS\CadFaixa.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:04"
"CadFpg","Filiais\MOVANTIGA\GER\DADOS\CadFpg.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:04"
"CadGruSerLav","Filiais\MOVANTIGA\GER\DADOS\CadGruSerLav.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:04"
"CadInd","Filiais\MOVANTIGA\GER\DADOS\CadInd.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:04"
"CadMarca","Filiais\MOVANTIGA\GER\DADOS\CadMarca.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:04"
"CadMelhor","Filiais\MOVANTIGA\GER\DADOS\CadMelhor.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:04"
"CadPacot","Filiais\MOVANTIGA\GER\DADOS\CadPacot.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:04"
"CadPacotGru","Filiais\MOVANTIGA\GER\DADOS\CadPacotGru.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:04"
"CadPdv","Filiais\MOVANTIGA\GER\DADOS\CadPdv.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:04"
"CadProcAnexo","Filiais\MOVANTIGA\GER\DADOS\CadProcAnexo.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:04"
"CadProces","Filiais\MOVANTIGA\GER\DADOS\CadProces.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:04"
"CadProcesAlt","Filiais\MOVANTIGA\GER\DADOS\CadProcesAlt.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:05"
"CadProcItem","Filiais\MOVANTIGA\GER\DADOS\CadProcItem.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:05"
"CadProducao","Filiais\MOVANTIGA\GER\DADOS\CadProducao.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:05"
"CadRam","Filiais\MOVANTIGA\GER\DADOS\CadRam.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:05"
"CadSistema","Filiais\MOVANTIGA\GER\DADOS\CadSistema.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:05"
"CadSit","Filiais\MOVANTIGA\GER\DADOS\CadSit.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:05"
"CadSubC","Filiais\MOVANTIGA\GER\DADOS\CadSubC.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:05"
"CadTipCon","Filiais\MOVANTIGA\GER\DADOS\CadTipCon.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:05"
"CadTipProc","Filiais\MOVANTIGA\GER\DADOS\CadTipProc.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:05"
"CadUnid","Filiais\MOVANTIGA\GER\DADOS\CadUnid.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:05"
"CadVen","Filiais\MOVANTIGA\GER\DADOS\CadVen.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:05"
"CadVenPro","Filiais\MOVANTIGA\GER\DADOS\CadVenPro.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:05"
"CaminhosFlex","Filiais\MOVANTIGA\GER\DADOS\CaminhosFlex.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:05"
"CenCus","Filiais\MOVANTIGA\GER\DADOS\CenCus.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:06"
"CenCusCli","Filiais\MOVANTIGA\GER\DADOS\CenCusCli.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:06"
"Cep","Filiais\MOVANTIGA\GER\DADOS\Cep.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:06"
"Cheque1","Filiais\MOVANTIGA\GER\DADOS\Cheque1.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","4096","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:06"
"ClaManut","Filiais\MOVANTIGA\GER\DADOS\ClaManut.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:06"
"ClaPerda","Filiais\MOVANTIGA\GER\DADOS\ClaPerda.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:06"
"CliComissao","Filiais\MOVANTIGA\GER\DADOS\CliComissao.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:06"
"CliCont","Filiais\MOVANTIGA\GER\DADOS\CliCont.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:06"
"CliContato","Filiais\MOVANTIGA\GER\DADOS\CliContato.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:06"
"ClienMar","Filiais\MOVANTIGA\GER\DADOS\ClienMar.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:06"
"Clientes","Filiais\MOVANTIGA\GER\DADOS\Clientes.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","4397056","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:06"
"ClientesInt","Filiais\MOVANTIGA\GER\DADOS\ClientesInt.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:06"
"ClientesObs","Filiais\MOVANTIGA\GER\DADOS\ClientesObs.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:06"
"CliPecLav","Filiais\MOVANTIGA\GER\DADOS\CliPecLav.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:07"
"CompAutoPecas","Filiais\MOVANTIGA\GER\DADOS\CompAutoPecas.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:07"
"Cores","Filiais\MOVANTIGA\GER\DADOS\Cores.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:07"
"David","Filiais\MOVANTIGA\GER\DADOS\David.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","6144","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:07"
"EncProg","Filiais\MOVANTIGA\GER\DADOS\EncProg.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:07"
"Equipe","Filiais\MOVANTIGA\GER\DADOS\Equipe.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:07"
"Erros","Filiais\MOVANTIGA\GER\DADOS\Erros.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:07"
"Especie","Filiais\MOVANTIGA\GER\DADOS\Especie.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:07"
"EstatLavSoft","Filiais\MOVANTIGA\GER\DADOS\EstatLavSoft.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:07"
"Feriados","Filiais\MOVANTIGA\GER\DADOS\Feriados.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:07"
"Filiais","Filiais\MOVANTIGA\GER\DADOS\Filiais.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:07"
"ForCont","Filiais\MOVANTIGA\GER\DADOS\ForCont.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:07"
"Forneced","Filiais\MOVANTIGA\GER\DADOS\Forneced.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:07"
"FornecMar","Filiais\MOVANTIGA\GER\DADOS\FornecMar.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:08"
"FunAfastam","Filiais\MOVANTIGA\GER\DADOS\FunAfastam.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:08"
"FunCli","Filiais\MOVANTIGA\GER\DADOS\FunCli.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:08"
"FunCliCan","Filiais\MOVANTIGA\GER\DADOS\FunCliCan.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:08"
"FunCliRou","Filiais\MOVANTIGA\GER\DADOS\FunCliRou.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:08"
"FunCliRouM","Filiais\MOVANTIGA\GER\DADOS\FunCliRouM.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:08"
"FunCliRouP","Filiais\MOVANTIGA\GER\DADOS\FunCliRouP.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:08"
"FunCliRouUni","Filiais\MOVANTIGA\GER\DADOS\FunCliRouUni.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:08"
"GerDadCam","Filiais\MOVANTIGA\GER\DADOS\GerDadCam.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:08"
"GerDadFlex","Filiais\MOVANTIGA\GER\DADOS\GerDadFlex.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:08"
"GerDadGru","Filiais\MOVANTIGA\GER\DADOS\GerDadGru.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:08"
"GruClientes","Filiais\MOVANTIGA\GER\DADOS\GruClientes.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:08"
"GruClientes2","Filiais\MOVANTIGA\GER\DADOS\GruClientes2.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:08"
"GruClientes3","Filiais\MOVANTIGA\GER\DADOS\GruClientes3.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:09"
"GruClientes4","Filiais\MOVANTIGA\GER\DADOS\GruClientes4.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:09"
"GruFil","Filiais\MOVANTIGA\GER\DADOS\GruFil.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:09"
"GruFil2","Filiais\MOVANTIGA\GER\DADOS\GruFil2.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:09"
"GruFil3","Filiais\MOVANTIGA\GER\DADOS\GruFil3.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:09"
"GruFor","Filiais\MOVANTIGA\GER\DADOS\GruFor.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","34816","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:09"
"GruFor2","Filiais\MOVANTIGA\GER\DADOS\GruFor2.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:09"
"GruFor3","Filiais\MOVANTIGA\GER\DADOS\GruFor3.DB","D:\AtelieProd\MOD\data\original-readonly\Equipexe\Filiais\MOVANTIGA\GER\DADOS","2048","Exceção ao chamar ""ExecuteReader"" com ""0"" argumento(s): ""ERROR [HY000] [Microsoft][Driver ODBC para Paradox] Unexpected error from external database driver (9499).""","23/05/2026 11:39:09"
