Dominio,Tabela,Caminho,CampoBanco,CampoVisualProvavel,ClasseCampo,TipoDado,Tamanho,ObrigatoriedadeInferida,NullableODBC,OrigemInferida,UsoProvavel,ValidacaoPendente
outro,PromCad,Lav\Dados\PromCad.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,PromCad,Lav\Dados\PromCad.DB,MultImpRol,ROL/OS,ordem_rol_ref,System.Int32,4,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,PromCad,Lav\Dados\PromCad.DB,DatFimAba,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,ProTipTec,Lav\Dados\ProTipTec.DB,CodPro,CodPro,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,ProTipTec,Lav\Dados\ProTipTec.DB,CodTipTec,CodTipTec,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,ProTipTec,Lav\Dados\ProTipTec.DB,Fator,Fator,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,CodSerLav,CodSerLav,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,DesSerLav,DesSerLav,outro,System.String,40,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,GruSerLav,GruSerLav,outro,System.String,10,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,TipoControle,ROL/OS,ordem_rol_ref,System.String,20,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,ValCom,ValCom,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,Pontos,Pontos,ordem_rol_ref,System.Int32,4,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,TipCom,TipCom,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,ValComL,ValComL,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,PontosL,PontosL,ordem_rol_ref,System.Int32,4,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,TipComL,TipComL,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,PontosProd,PontosProd,ordem_rol_ref,System.Int32,4,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,CalcNF,CalcNF,fiscal_documento,System.Double,8,desconhecido,True,Paradox/BDE,fiscal_documento,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,CodFor,CodFor,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,ComForTer,ComForTer,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,TipForTer,TipForTer,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,Imprimir,Imprimir,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,CodSerLav2,CodSerLav2,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,CodSerTer,CodSerTer,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,DetSerLav,DetSerLav,outro,System.String,300,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,SerLav,Lav\Dados\SerLav.DB,TipImpEti,TipImpEti,fiscal_documento,System.String,2,desconhecido,True,Paradox/BDE,fiscal_documento,"validar em tela, ProcMon e amostra de dados"
outro,TabFat,Lav\Dados\TabFat.DB,CodTab,CodTab,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabFat,Lav\Dados\TabFat.DB,CodFatPre,CodFatPre,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabFat,Lav\Dados\TabFat.DB,DiaEnt,DiaEnt,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabFat,Lav\Dados\TabFat.DB,Fator,Fator,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabFat,Lav\Dados\TabFat.DB,DesFatPre,DesFatPre,outro,System.String,60,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabFat,Lav\Dados\TabFat.DB,TipCalculo,TipCalculo,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabFat,Lav\Dados\TabFat.DB,Promocao,Promocao,outro,System.String,6,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPra,Lav\Dados\TabPra.DB,CodTab,CodTab,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPra,Lav\Dados\TabPra.DB,CodPra,CodPra,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPra,Lav\Dados\TabPra.DB,DiaEnt,DiaEnt,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPra,Lav\Dados\TabPra.DB,Fator,Fator,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPra,Lav\Dados\TabPra.DB,DesPra,DesPra,outro,System.String,60,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,CodTab,CodTab,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,DesTab,DesTab,outro,System.String,60,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,CodTipTab,CodTipTab,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,GruCli,GruCli,outro,System.String,10,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,DatValTab,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,DescontoFat,Desconto/Descricao,valor_monetario,System.Double,8,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,DescontoAdi,Desconto/Descricao,valor_monetario,System.Double,8,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,Senha,Senha,outro,System.String,10,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,ExiVlrRol,ROL/OS,ordem_rol_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,PreKg,PreKg,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,TipAluProp,TipAluProp,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,Cancelado,Celular,cliente_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,DatCan,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,MotivoCan,MotivoCan,texto_observacao,System.String,100,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,TipFat,TipFat,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,CodPra,CodPra,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,HorCan,HorCan,ordem_rol_ref,System.DateTime,8,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,CodVenCan,CodVenCan,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,Seg,Seg,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,Ter,Ter,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,Qua,Qua,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,Qui,Qui,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,Sex,Sex,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,Sab,Sab,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,Dom,Dom,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,SemCliTab,SemCliTab,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,ObsTab,ObsTab,texto_observacao,System.String,480,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,Isento,Isento,outro,System.String,6,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,LibSomCred,LibSomCred,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,ImpAutMiniLav,ImpAutMiniLav,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,PesoSaldo,PesoSaldo,ordem_rol_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,CodPacote,CodPacote,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPreco,Lav\Dados\TabPreco.DB,HabCadCli,HabCadCli,data_hora,System.Boolean,1,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,CodTab,CodTab,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,CodPro,CodPro,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,PreUniVen,PreUniVen,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,QdeEtiqueta,QdeEtiqueta,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,QdeFitas,QdeFitas,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,DesPro,Produto,produto_ref,System.String,60,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,DesProTab,Produto,produto_ref,System.String,200,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,PesoProdut,PesoProdut,quantidade,System.Double,8,desconhecido,True,Paradox/BDE,quantidade,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,DatVen,Data,data_hora,System.DateTime,8,desconhecido,True,Paradox/BDE,data_hora,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,MarTabRes,MarTabRes,outro,System.String,2,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,PreServico,PreServico,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,DescFat,Desconto/Descricao,valor_monetario,System.Double,8,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,CodProces,CodProces,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,DescFatTip,Desconto/Descricao,valor_monetario,System.String,2,desconhecido,True,Paradox/BDE,valor_monetario,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,PesoPacote,PesoPacote,quantidade,System.Double,8,desconhecido,True,Paradox/BDE,quantidade,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,TipPacote,TipPacote,outro,System.String,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,ControleLim,ROL/OS,ordem_rol_ref,System.String,2,desconhecido,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,CFOP,CFOP,fiscal_documento,System.String,30,desconhecido,True,Paradox/BDE,fiscal_documento,"validar em tela, ProcMon e amostra de dados"
outro,TabPro,Lav\Dados\TabPro.DB,CodProTer,CodProTer,id_codigo,System.String,20,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabProDesc,Lav\Dados\TabProDesc.DB,CodTab,CodTab,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabProDesc,Lav\Dados\TabProDesc.DB,CodPro,CodPro,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabProDesc,Lav\Dados\TabProDesc.DB,CodDesc,Desconto/Descricao,id_codigo,System.String,10,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
outro,TabProDesc,Lav\Dados\TabProDesc.DB,Obs,Obs,texto_observacao,System.String,40,desconhecido,True,Paradox/BDE,texto_observacao,"validar em tela, ProcMon e amostra de dados"
ordem_servico_rol,TabProLim,Lav\Dados\TabProLim.DB,CodTab,CodTab,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
ordem_servico_rol,TabProLim,Lav\Dados\TabProLim.DB,CodPro,CodPro,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
ordem_servico_rol,TabProLim,Lav\Dados\TabProLim.DB,MesAno,MesAno,outro,System.String,12,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
ordem_servico_rol,TabProLim,Lav\Dados\TabProLim.DB,QdeLim,QdeLim,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
ordem_servico_rol,TabProLim,Lav\Dados\TabProLim.DB,QdeAcu,QdeAcu,outro,System.Int32,4,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
ordem_servico_rol,TabProLim,Lav\Dados\TabProLim.DB,QtdeAcuQuim,Quantidade,quantidade,System.Int32,4,provavel,True,Paradox/BDE,quantidade,"validar em tela, ProcMon e amostra de dados"
ordem_servico_rol,TabProLim,Lav\Dados\TabProLim.DB,Qtde1Sem,Quantidade,quantidade,System.Int32,4,provavel,True,Paradox/BDE,quantidade,"validar em tela, ProcMon e amostra de dados"
ordem_servico_rol,TabProLim,Lav\Dados\TabProLim.DB,Qtde2Sem,Quantidade,quantidade,System.Int32,4,provavel,True,Paradox/BDE,quantidade,"validar em tela, ProcMon e amostra de dados"
ordem_servico_rol,TabProLim,Lav\Dados\TabProLim.DB,Qtde3Sem,Quantidade,quantidade,System.Int32,4,provavel,True,Paradox/BDE,quantidade,"validar em tela, ProcMon e amostra de dados"
ordem_servico_rol,TabProLim,Lav\Dados\TabProLim.DB,Qtde4Sem,Quantidade,quantidade,System.Int32,4,provavel,True,Paradox/BDE,quantidade,"validar em tela, ProcMon e amostra de dados"
ordem_servico_rol,TabProLim,Lav\Dados\TabProLim.DB,Contrato,Contrato,outro,System.Double,8,desconhecido,True,Paradox/BDE,outro,"validar em tela, ProcMon e amostra de dados"
outro,TabProPrEn,Lav\Dados\TabProPrEn.DB,CodTab,CodTab,id_codigo,System.String,6,provavel,True,Paradox/BDE,identificador/vinculo,"validar em tela, ProcMon e amostra de dados"
