"File","FileName","Extension","Machine","ImportedDll"
"D:\AtelieProd\Equipexe\Exe\EquManut.exe","EquManut.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquManut.exe","EquManut.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\EquManut.exe","EquManut.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","version.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","shell32.dll"
"D:\AtelieProd\Equipexe\Exe\EquUnit.exe","EquUnit.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","version.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","winspool.drv"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","shell32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","wininet.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","comdlg32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","winmm.dll"
"D:\AtelieProd\Equipexe\Exe\Estoque.exe","Estoque.exe",".exe","0x014C","winspool.drv"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","version.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","winspool.drv"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","shell32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","comdlg32.dll"
"D:\AtelieProd\Equipexe\Exe\Expedicao.exe","Expedicao.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","mpr.dll"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","winspool.drv"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","comdlg32.dll"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","shell32.dll"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\Financ.exe","Financ.exe",".exe","0x014C","BemaDP32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","mpr.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","version.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","winspool.drv"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","shell32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","comdlg32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Financeiro.exe","Financeiro.exe",".exe","0x014C","winmm.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","version.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","winspool.drv"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","shell32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","comdlg32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\FranLav.exe","FranLav.exe",".exe","0x014C","winspool.drv"
"D:\AtelieProd\Equipexe\Exe\fs345_32.dll","fs345_32.dll",".dll","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\GDS32.DLL","GDS32.DLL",".DLL","0x014C","MSVCRT.dll"
"D:\AtelieProd\Equipexe\Exe\GDS32.DLL","GDS32.DLL",".DLL","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\GDS32.DLL","GDS32.DLL",".DLL","0x014C","WSOCK32.dll"
"D:\AtelieProd\Equipexe\Exe\GDS32.DLL","GDS32.DLL",".DLL","0x014C","ADVAPI32.dll"
"D:\AtelieProd\Equipexe\Exe\GDS32.DLL","GDS32.DLL",".DLL","0x014C","MPR.dll"
"D:\AtelieProd\Equipexe\Exe\GDS32.DLL","GDS32.DLL",".DLL","0x014C","GDI32.dll"
"D:\AtelieProd\Equipexe\Exe\GDS32.DLL","GDS32.DLL",".DLL","0x014C","USER32.dll"
"D:\AtelieProd\Equipexe\Exe\general32.dll","general32.dll",".dll","0x014C","cw3220.DLL"
"D:\AtelieProd\Equipexe\Exe\general32.dll","general32.dll",".dll","0x014C","KERNEL32.dll"
"D:\AtelieProd\Equipexe\Exe\Gerenciador-old.exe","Gerenciador-old.exe",".exe","0x014C","mscoree.dll"
"D:\AtelieProd\Equipexe\Exe\Gerenciador.exe","Gerenciador.exe",".exe","0x014C","mscoree.dll"
"D:\AtelieProd\Equipexe\Exe\Idct.exe","Idct.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Idct.exe","Idct.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\Idct.exe","Idct.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\Idct.exe","Idct.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\Idct.exe","Idct.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Idct.exe","Idct.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\Idct.exe","Idct.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\Idct.exe","Idct.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\Idct.exe","Idct.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\Idct.exe","Idct.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\Idct.exe","Idct.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\Idct.exe","Idct.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\Idct.exe","Idct.exe",".exe","0x014C","winspool.drv"
"D:\AtelieProd\Equipexe\Exe\Idct.exe","Idct.exe",".exe","0x014C","shell32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","mpr.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","version.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","shell32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","comdlg32.dll"
"D:\AtelieProd\Equipexe\Exe\ImpAutomLavSoft.exe","ImpAutomLavSoft.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","mpr.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","version.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","winspool.drv"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","shell32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","wininet.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","comdlg32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","winspool.drv"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","winmm.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","BEMAFI32.DLL"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","Mp20fi32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","general32.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","qtintf70.dll"
"D:\AtelieProd\Equipexe\Exe\LavFacilLan.exe","LavFacilLan.exe",".exe","0x014C","qtintf70.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","oleaut32.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","advapi32.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","mpr.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","gdi32.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","comctl32.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","winspool.drv"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","comdlg32.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","kernel32.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","shell32.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","user32.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","BEMAFI32.DLL"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","BEMAFI32.DLL"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","ole32.dll"
"D:\AtelieProd\Equipexe\Exe\LavSoft.exe","LavSoft.exe",".exe","0x014C","oleaut32.dll"
